tumor_barcode,Cell Type,count,total,fraction,Genotype
Tumor_5,Mesothelial,0.0,47,0.0,Kras-Ctrl
Tumor_11,Malignant 2 (AT2-like),2387.0,4517,0.5284480850121762,Kras-Ctrl
Tumor_11,Malignant 1,21.0,4517,0.0046491033872038965,Kras-Ctrl
Tumor_11,TAM 2,413.0,4517,0.09143236661500996,Kras-Ctrl
Tumor_11,Malignant 3,4.0,4517,0.0008855435023245517,Kras-Ctrl
Tumor_11,Tumor-associated vasculature,266.0,4517,0.058888642904582685,Kras-Ctrl
Tumor_11,AT1 cell,72.0,4517,0.01593978304184193,Kras-Ctrl
Tumor_11,Proliferating malignant,13.0,4517,0.002878016382554793,Kras-Ctrl
Tumor_11,AT2 cell,108.0,4517,0.023909674562762894,Kras-Ctrl
Tumor_11,Respiratory epithelium,13.0,4517,0.002878016382554793,Kras-Ctrl
Tumor_11,T cell,354.0,4517,0.07837059995572282,Kras-Ctrl
Tumor_11,TAM 1,311.0,4517,0.06885100730573389,Kras-Ctrl
Tumor_11,Neutrophil,23.0,4517,0.005091875138366172,Kras-Ctrl
Tumor_11,CAF,231.0,4517,0.05114013725924286,Kras-Ctrl
Tumor_11,Plasma cell,141.0,4517,0.031215408456940447,Kras-Ctrl
Tumor_11,Pericyte,29.0,4517,0.006420190391853,Kras-Ctrl
Tumor_11,B cell,38.0,4517,0.00841266327208324,Kras-Ctrl
Tumor_11,Vascular endothelial,60.0,4517,0.013283152534868276,Kras-Ctrl
Tumor_11,Lung fibroblast,21.0,4517,0.0046491033872038965,Kras-Ctrl
Tumor_11,Airway smooth muscle,8.0,4517,0.0017710870046491033,Kras-Ctrl
Tumor_11,Lymphatic endothelial,4.0,4517,0.0008855435023245517,Kras-Ctrl
Tumor_11,Mesothelial,0.0,4517,0.0,Kras-Ctrl
Tumor_27,Malignant 2 (AT2-like),83.0,226,0.3672566371681416,Kras-Ctrl
Tumor_27,Malignant 1,0.0,226,0.0,Kras-Ctrl
Tumor_27,TAM 2,24.0,226,0.10619469026548672,Kras-Ctrl
Tumor_27,Malignant 3,0.0,226,0.0,Kras-Ctrl
Tumor_27,Tumor-associated vasculature,10.0,226,0.04424778761061947,Kras-Ctrl
Tumor_27,AT1 cell,9.0,226,0.03982300884955752,Kras-Ctrl
Tumor_27,Proliferating malignant,4.0,226,0.017699115044247787,Kras-Ctrl
Tumor_27,AT2 cell,6.0,226,0.02654867256637168,Kras-Ctrl
Tumor_27,Respiratory epithelium,0.0,226,0.0,Kras-Ctrl
Tumor_27,T cell,15.0,226,0.06637168141592921,Kras-Ctrl
Tumor_27,TAM 1,9.0,226,0.03982300884955752,Kras-Ctrl
Tumor_27,Neutrophil,2.0,226,0.008849557522123894,Kras-Ctrl
Tumor_27,CAF,6.0,226,0.02654867256637168,Kras-Ctrl
Tumor_27,Plasma cell,0.0,226,0.0,Kras-Ctrl
Tumor_27,Pericyte,6.0,226,0.02654867256637168,Kras-Ctrl
Tumor_27,B cell,1.0,226,0.004424778761061947,Kras-Ctrl
Tumor_27,Vascular endothelial,36.0,226,0.1592920353982301,Kras-Ctrl
Tumor_27,Lung fibroblast,13.0,226,0.05752212389380531,Kras-Ctrl
Tumor_27,Airway smooth muscle,2.0,226,0.008849557522123894,Kras-Ctrl
Tumor_27,Lymphatic endothelial,0.0,226,0.0,Kras-Ctrl
Tumor_27,Mesothelial,0.0,226,0.0,Kras-Ctrl
Tumor_28,Malignant 2 (AT2-like),15.0,43,0.3488372093023256,Kras-Ctrl
Tumor_28,Malignant 1,0.0,43,0.0,Kras-Ctrl
Tumor_28,TAM 2,3.0,43,0.06976744186046512,Kras-Ctrl
Tumor_28,Malignant 3,0.0,43,0.0,Kras-Ctrl
Tumor_28,Tumor-associated vasculature,3.0,43,0.06976744186046512,Kras-Ctrl
Tumor_28,AT1 cell,3.0,43,0.06976744186046512,Kras-Ctrl
Tumor_28,Proliferating malignant,0.0,43,0.0,Kras-Ctrl
Tumor_28,AT2 cell,1.0,43,0.023255813953488372,Kras-Ctrl
Tumor_28,Respiratory epithelium,0.0,43,0.0,Kras-Ctrl
Tumor_28,T cell,2.0,43,0.046511627906976744,Kras-Ctrl
Tumor_28,TAM 1,0.0,43,0.0,Kras-Ctrl
Tumor_28,Neutrophil,1.0,43,0.023255813953488372,Kras-Ctrl
Tumor_28,CAF,0.0,43,0.0,Kras-Ctrl
Tumor_28,Plasma cell,0.0,43,0.0,Kras-Ctrl
Tumor_28,Pericyte,2.0,43,0.046511627906976744,Kras-Ctrl
Tumor_28,B cell,3.0,43,0.06976744186046512,Kras-Ctrl
Tumor_28,Vascular endothelial,9.0,43,0.20930232558139536,Kras-Ctrl
Tumor_28,Lung fibroblast,1.0,43,0.023255813953488372,Kras-Ctrl
Tumor_28,Airway smooth muscle,0.0,43,0.0,Kras-Ctrl
Tumor_28,Lymphatic endothelial,0.0,43,0.0,Kras-Ctrl
Tumor_28,Mesothelial,0.0,43,0.0,Kras-Ctrl
Tumor_20,Malignant 2 (AT2-like),86.0,193,0.44559585492227977,Kras-Ctrl
Tumor_20,Malignant 1,0.0,193,0.0,Kras-Ctrl
Tumor_20,TAM 2,14.0,193,0.07253886010362694,Kras-Ctrl
Tumor_20,Malignant 3,0.0,193,0.0,Kras-Ctrl
Tumor_20,Tumor-associated vasculature,15.0,193,0.07772020725388601,Kras-Ctrl
Tumor_20,AT1 cell,7.0,193,0.03626943005181347,Kras-Ctrl
Tumor_20,Proliferating malignant,0.0,193,0.0,Kras-Ctrl
Tumor_20,AT2 cell,8.0,193,0.04145077720207254,Kras-Ctrl
Tumor_20,Respiratory epithelium,0.0,193,0.0,Kras-Ctrl
Tumor_20,T cell,5.0,193,0.025906735751295335,Kras-Ctrl
Tumor_20,TAM 1,12.0,193,0.06217616580310881,Kras-Ctrl
Tumor_20,Neutrophil,1.0,193,0.0051813471502590676,Kras-Ctrl
Tumor_20,CAF,6.0,193,0.031088082901554404,Kras-Ctrl
Tumor_20,Plasma cell,0.0,193,0.0,Kras-Ctrl
Tumor_20,Pericyte,2.0,193,0.010362694300518135,Kras-Ctrl
Tumor_20,B cell,2.0,193,0.010362694300518135,Kras-Ctrl
Tumor_20,Vascular endothelial,27.0,193,0.13989637305699482,Kras-Ctrl
Tumor_20,Lung fibroblast,7.0,193,0.03626943005181347,Kras-Ctrl
Tumor_20,Airway smooth muscle,0.0,193,0.0,Kras-Ctrl
Tumor_20,Lymphatic endothelial,1.0,193,0.0051813471502590676,Kras-Ctrl
Tumor_20,Mesothelial,0.0,193,0.0,Kras-Ctrl
Tumor_24,Malignant 2 (AT2-like),10.0,36,0.2777777777777778,Kras-Ctrl
Tumor_24,Malignant 1,0.0,36,0.0,Kras-Ctrl
Tumor_24,TAM 2,1.0,36,0.027777777777777776,Kras-Ctrl
Tumor_24,Malignant 3,0.0,36,0.0,Kras-Ctrl
Tumor_24,Tumor-associated vasculature,1.0,36,0.027777777777777776,Kras-Ctrl
Tumor_24,AT1 cell,3.0,36,0.08333333333333333,Kras-Ctrl
Tumor_24,Proliferating malignant,0.0,36,0.0,Kras-Ctrl
Tumor_24,AT2 cell,1.0,36,0.027777777777777776,Kras-Ctrl
Tumor_24,Respiratory epithelium,0.0,36,0.0,Kras-Ctrl
Tumor_24,T cell,4.0,36,0.1111111111111111,Kras-Ctrl
Tumor_24,TAM 1,4.0,36,0.1111111111111111,Kras-Ctrl
Tumor_24,Neutrophil,0.0,36,0.0,Kras-Ctrl
Tumor_24,CAF,0.0,36,0.0,Kras-Ctrl
Tumor_24,Plasma cell,0.0,36,0.0,Kras-Ctrl
Tumor_24,Pericyte,1.0,36,0.027777777777777776,Kras-Ctrl
Tumor_24,B cell,0.0,36,0.0,Kras-Ctrl
Tumor_24,Vascular endothelial,8.0,36,0.2222222222222222,Kras-Ctrl
Tumor_24,Lung fibroblast,3.0,36,0.08333333333333333,Kras-Ctrl
Tumor_24,Airway smooth muscle,0.0,36,0.0,Kras-Ctrl
Tumor_24,Lymphatic endothelial,0.0,36,0.0,Kras-Ctrl
Tumor_24,Mesothelial,0.0,36,0.0,Kras-Ctrl
Tumor_22,Malignant 2 (AT2-like),56.0,139,0.4028776978417266,Kras-Ctrl
Tumor_22,Malignant 1,0.0,139,0.0,Kras-Ctrl
Tumor_22,TAM 2,18.0,139,0.12949640287769784,Kras-Ctrl
Tumor_22,Malignant 3,0.0,139,0.0,Kras-Ctrl
Tumor_22,Tumor-associated vasculature,6.0,139,0.04316546762589928,Kras-Ctrl
Tumor_22,AT1 cell,3.0,139,0.02158273381294964,Kras-Ctrl
Tumor_22,Proliferating malignant,2.0,139,0.014388489208633094,Kras-Ctrl
Tumor_22,AT2 cell,5.0,139,0.03597122302158273,Kras-Ctrl
Tumor_22,Respiratory epithelium,1.0,139,0.007194244604316547,Kras-Ctrl
Tumor_22,T cell,13.0,139,0.09352517985611511,Kras-Ctrl
Tumor_22,TAM 1,3.0,139,0.02158273381294964,Kras-Ctrl
Tumor_22,Neutrophil,1.0,139,0.007194244604316547,Kras-Ctrl
Tumor_22,CAF,4.0,139,0.02877697841726619,Kras-Ctrl
Tumor_22,Plasma cell,1.0,139,0.007194244604316547,Kras-Ctrl
Tumor_22,Pericyte,4.0,139,0.02877697841726619,Kras-Ctrl
Tumor_22,B cell,1.0,139,0.007194244604316547,Kras-Ctrl
Tumor_22,Vascular endothelial,17.0,139,0.1223021582733813,Kras-Ctrl
Tumor_22,Lung fibroblast,4.0,139,0.02877697841726619,Kras-Ctrl
Tumor_22,Airway smooth muscle,0.0,139,0.0,Kras-Ctrl
Tumor_22,Lymphatic endothelial,0.0,139,0.0,Kras-Ctrl
Tumor_22,Mesothelial,0.0,139,0.0,Kras-Ctrl
Tumor_16,Malignant 2 (AT2-like),720.0,1418,0.5077574047954866,Kras-Ctrl
Tumor_16,Malignant 1,9.0,1418,0.006346967559943582,Kras-Ctrl
Tumor_16,TAM 2,147.0,1418,0.10366713681241185,Kras-Ctrl
Tumor_16,Malignant 3,3.0,1418,0.0021156558533145277,Kras-Ctrl
Tumor_16,Tumor-associated vasculature,127.0,1418,0.08956276445698166,Kras-Ctrl
Tumor_16,AT1 cell,45.0,1418,0.03173483779971791,Kras-Ctrl
Tumor_16,Proliferating malignant,12.0,1418,0.00846262341325811,Kras-Ctrl
Tumor_16,AT2 cell,29.0,1418,0.020451339915373765,Kras-Ctrl
Tumor_16,Respiratory epithelium,1.0,1418,0.0007052186177715092,Kras-Ctrl
Tumor_16,T cell,39.0,1418,0.027503526093088856,Kras-Ctrl
Tumor_16,TAM 1,79.0,1418,0.05571227080394922,Kras-Ctrl
Tumor_16,Neutrophil,3.0,1418,0.0021156558533145277,Kras-Ctrl
Tumor_16,CAF,84.0,1418,0.05923836389280677,Kras-Ctrl
Tumor_16,Plasma cell,35.0,1418,0.02468265162200282,Kras-Ctrl
Tumor_16,Pericyte,14.0,1418,0.009873060648801129,Kras-Ctrl
Tumor_16,B cell,4.0,1418,0.0028208744710860366,Kras-Ctrl
Tumor_16,Vascular endothelial,23.0,1418,0.01622002820874471,Kras-Ctrl
Tumor_16,Lung fibroblast,16.0,1418,0.011283497884344146,Kras-Ctrl
Tumor_16,Airway smooth muscle,2.0,1418,0.0014104372355430183,Kras-Ctrl
Tumor_16,Lymphatic endothelial,1.0,1418,0.0007052186177715092,Kras-Ctrl
Tumor_16,Mesothelial,25.0,1418,0.01763046544428773,Kras-Ctrl
Tumor_10,Malignant 2 (AT2-like),18.0,58,0.3103448275862069,Kras-Ctrl
Tumor_10,Malignant 1,0.0,58,0.0,Kras-Ctrl
Tumor_10,TAM 2,6.0,58,0.10344827586206896,Kras-Ctrl
Tumor_10,Malignant 3,0.0,58,0.0,Kras-Ctrl
Tumor_10,Tumor-associated vasculature,3.0,58,0.05172413793103448,Kras-Ctrl
Tumor_10,AT1 cell,3.0,58,0.05172413793103448,Kras-Ctrl
Tumor_10,Proliferating malignant,0.0,58,0.0,Kras-Ctrl
Tumor_10,AT2 cell,1.0,58,0.017241379310344827,Kras-Ctrl
Tumor_10,Respiratory epithelium,0.0,58,0.0,Kras-Ctrl
Tumor_10,T cell,5.0,58,0.08620689655172414,Kras-Ctrl
Tumor_10,TAM 1,5.0,58,0.08620689655172414,Kras-Ctrl
Tumor_10,Neutrophil,0.0,58,0.0,Kras-Ctrl
Tumor_10,CAF,0.0,58,0.0,Kras-Ctrl
Tumor_10,Plasma cell,0.0,58,0.0,Kras-Ctrl
Tumor_10,Pericyte,1.0,58,0.017241379310344827,Kras-Ctrl
Tumor_10,B cell,0.0,58,0.0,Kras-Ctrl
Tumor_10,Vascular endothelial,8.0,58,0.13793103448275862,Kras-Ctrl
Tumor_10,Lung fibroblast,8.0,58,0.13793103448275862,Kras-Ctrl
Tumor_10,Airway smooth muscle,0.0,58,0.0,Kras-Ctrl
Tumor_10,Lymphatic endothelial,0.0,58,0.0,Kras-Ctrl
Tumor_10,Mesothelial,0.0,58,0.0,Kras-Ctrl
Tumor_38,Malignant 2 (AT2-like),8.0,36,0.2222222222222222,Kras-Ctrl
Tumor_38,Malignant 1,0.0,36,0.0,Kras-Ctrl
Tumor_38,TAM 2,3.0,36,0.08333333333333333,Kras-Ctrl
Tumor_38,Malignant 3,0.0,36,0.0,Kras-Ctrl
Tumor_38,Tumor-associated vasculature,1.0,36,0.027777777777777776,Kras-Ctrl
Tumor_38,AT1 cell,1.0,36,0.027777777777777776,Kras-Ctrl
Tumor_38,Proliferating malignant,2.0,36,0.05555555555555555,Kras-Ctrl
Tumor_38,AT2 cell,0.0,36,0.0,Kras-Ctrl
Tumor_38,Respiratory epithelium,0.0,36,0.0,Kras-Ctrl
Tumor_38,T cell,7.0,36,0.19444444444444445,Kras-Ctrl
Tumor_38,TAM 1,2.0,36,0.05555555555555555,Kras-Ctrl
Tumor_38,Neutrophil,0.0,36,0.0,Kras-Ctrl
Tumor_38,CAF,1.0,36,0.027777777777777776,Kras-Ctrl
Tumor_38,Plasma cell,0.0,36,0.0,Kras-Ctrl
Tumor_38,Pericyte,2.0,36,0.05555555555555555,Kras-Ctrl
Tumor_38,B cell,1.0,36,0.027777777777777776,Kras-Ctrl
Tumor_38,Vascular endothelial,6.0,36,0.16666666666666666,Kras-Ctrl
Tumor_38,Lung fibroblast,2.0,36,0.05555555555555555,Kras-Ctrl
Tumor_38,Airway smooth muscle,0.0,36,0.0,Kras-Ctrl
Tumor_38,Lymphatic endothelial,0.0,36,0.0,Kras-Ctrl
Tumor_38,Mesothelial,0.0,36,0.0,Kras-Ctrl
Tumor_137,Malignant 2 (AT2-like),2408.0,3978,0.6053293112116641,Kras-Setd2KO
Tumor_137,Malignant 1,53.0,3978,0.013323278029160382,Kras-Setd2KO
Tumor_137,TAM 2,295.0,3978,0.07415786827551533,Kras-Setd2KO
Tumor_137,Malignant 3,2.0,3978,0.0005027652086475615,Kras-Setd2KO
Tumor_137,Tumor-associated vasculature,393.0,3978,0.09879336349924585,Kras-Setd2KO
Tumor_137,AT1 cell,34.0,3978,0.008547008547008548,Kras-Setd2KO
Tumor_137,Proliferating malignant,22.0,3978,0.005530417295123178,Kras-Setd2KO
Tumor_137,AT2 cell,72.0,3978,0.01809954751131222,Kras-Setd2KO
Tumor_137,Respiratory epithelium,1.0,3978,0.00025138260432378077,Kras-Setd2KO
Tumor_137,T cell,77.0,3978,0.019356460532931122,Kras-Setd2KO
Tumor_137,TAM 1,138.0,3978,0.03469079939668175,Kras-Setd2KO
Tumor_137,Neutrophil,4.0,3978,0.001005530417295123,Kras-Setd2KO
Tumor_137,CAF,283.0,3978,0.07114127702362996,Kras-Setd2KO
Tumor_137,Plasma cell,46.0,3978,0.011563599798893917,Kras-Setd2KO
Tumor_137,Pericyte,28.0,3978,0.007038712921065862,Kras-Setd2KO
Tumor_137,B cell,19.0,3978,0.0047762694821518355,Kras-Setd2KO
Tumor_137,Vascular endothelial,57.0,3978,0.014328808446455505,Kras-Setd2KO
Tumor_137,Lung fibroblast,26.0,3978,0.006535947712418301,Kras-Setd2KO
Tumor_137,Airway smooth muscle,1.0,3978,0.00025138260432378077,Kras-Setd2KO
Tumor_137,Lymphatic endothelial,4.0,3978,0.001005530417295123,Kras-Setd2KO
Tumor_137,Mesothelial,15.0,3978,0.003770739064856712,Kras-Setd2KO
Tumor_136,Malignant 2 (AT2-like),1584.0,2526,0.6270783847980997,Kras-Setd2KO
Tumor_136,Malignant 1,39.0,2526,0.015439429928741092,Kras-Setd2KO
Tumor_136,TAM 2,134.0,2526,0.05304829770387965,Kras-Setd2KO
Tumor_136,Malignant 3,2.0,2526,0.000791765637371338,Kras-Setd2KO
Tumor_136,Tumor-associated vasculature,199.0,2526,0.07878068091844814,Kras-Setd2KO
Tumor_136,AT1 cell,14.0,2526,0.0055423594615993665,Kras-Setd2KO
Tumor_136,Proliferating malignant,13.0,2526,0.005146476642913698,Kras-Setd2KO
Tumor_136,AT2 cell,53.0,2526,0.02098178939034046,Kras-Setd2KO
Tumor_136,Respiratory epithelium,1.0,2526,0.000395882818685669,Kras-Setd2KO
Tumor_136,T cell,39.0,2526,0.015439429928741092,Kras-Setd2KO
Tumor_136,TAM 1,76.0,2526,0.030087094220110848,Kras-Setd2KO
Tumor_136,Neutrophil,1.0,2526,0.000395882818685669,Kras-Setd2KO
Tumor_136,CAF,180.0,2526,0.07125890736342043,Kras-Setd2KO
Tumor_136,Plasma cell,43.0,2526,0.017022961203483768,Kras-Setd2KO
Tumor_136,Pericyte,24.0,2526,0.009501187648456057,Kras-Setd2KO
Tumor_136,B cell,18.0,2526,0.007125890736342043,Kras-Setd2KO
Tumor_136,Vascular endothelial,33.0,2526,0.013064133016627079,Kras-Setd2KO
Tumor_136,Lung fibroblast,52.0,2526,0.02058590657165479,Kras-Setd2KO
Tumor_136,Airway smooth muscle,2.0,2526,0.000791765637371338,Kras-Setd2KO
Tumor_136,Lymphatic endothelial,2.0,2526,0.000791765637371338,Kras-Setd2KO
Tumor_136,Mesothelial,17.0,2526,0.006730007917656373,Kras-Setd2KO
Tumor_142,Malignant 2 (AT2-like),7144.0,11881,0.6012961871896305,Kras-Setd2KO
Tumor_142,Malignant 1,544.0,11881,0.045787391633700866,Kras-Setd2KO
Tumor_142,TAM 2,374.0,11881,0.031478831748169345,Kras-Setd2KO
Tumor_142,Malignant 3,23.0,11881,0.0019358639845130881,Kras-Setd2KO
Tumor_142,Tumor-associated vasculature,1093.0,11881,0.09199562326403501,Kras-Setd2KO
Tumor_142,AT1 cell,100.0,11881,0.0084167999326656,Kras-Setd2KO
Tumor_142,Proliferating malignant,130.0,11881,0.01094183991246528,Kras-Setd2KO
Tumor_142,AT2 cell,370.0,11881,0.031142159750862722,Kras-Setd2KO
Tumor_142,Respiratory epithelium,21.0,11881,0.001767527985859776,Kras-Setd2KO
Tumor_142,T cell,276.0,11881,0.023230367814157056,Kras-Setd2KO
Tumor_142,TAM 1,425.0,11881,0.035771399713828804,Kras-Setd2KO
Tumor_142,Neutrophil,44.0,11881,0.0037033919703728644,Kras-Setd2KO
Tumor_142,CAF,676.0,11881,0.056897567544819456,Kras-Setd2KO
Tumor_142,Plasma cell,204.0,11881,0.017170271862637827,Kras-Setd2KO
Tumor_142,Pericyte,119.0,11881,0.010015991919872064,Kras-Setd2KO
Tumor_142,B cell,97.0,11881,0.008164295934685633,Kras-Setd2KO
Tumor_142,Vascular endothelial,133.0,11881,0.01119434391044525,Kras-Setd2KO
Tumor_142,Lung fibroblast,52.0,11881,0.004376735964986112,Kras-Setd2KO
Tumor_142,Airway smooth muscle,15.0,11881,0.00126251998989984,Kras-Setd2KO
Tumor_142,Lymphatic endothelial,41.0,11881,0.0034508879723928964,Kras-Setd2KO
Tumor_142,Mesothelial,0.0,11881,0.0,Kras-Setd2KO
Tumor_141,Malignant 2 (AT2-like),252.0,655,0.3847328244274809,Kras-Setd2KO
Tumor_141,Malignant 1,0.0,655,0.0,Kras-Setd2KO
Tumor_141,TAM 2,47.0,655,0.0717557251908397,Kras-Setd2KO
Tumor_141,Malignant 3,0.0,655,0.0,Kras-Setd2KO
Tumor_141,Tumor-associated vasculature,56.0,655,0.08549618320610687,Kras-Setd2KO
Tumor_141,AT1 cell,15.0,655,0.022900763358778626,Kras-Setd2KO
Tumor_141,Proliferating malignant,4.0,655,0.0061068702290076335,Kras-Setd2KO
Tumor_141,AT2 cell,57.0,655,0.08702290076335878,Kras-Setd2KO
Tumor_141,Respiratory epithelium,0.0,655,0.0,Kras-Setd2KO
Tumor_141,T cell,29.0,655,0.044274809160305344,Kras-Setd2KO
Tumor_141,TAM 1,27.0,655,0.04122137404580153,Kras-Setd2KO
Tumor_141,Neutrophil,20.0,655,0.030534351145038167,Kras-Setd2KO
Tumor_141,CAF,40.0,655,0.061068702290076333,Kras-Setd2KO
Tumor_141,Plasma cell,18.0,655,0.02748091603053435,Kras-Setd2KO
Tumor_141,Pericyte,24.0,655,0.0366412213740458,Kras-Setd2KO
Tumor_141,B cell,16.0,655,0.024427480916030534,Kras-Setd2KO
Tumor_141,Vascular endothelial,35.0,655,0.05343511450381679,Kras-Setd2KO
Tumor_141,Lung fibroblast,9.0,655,0.013740458015267175,Kras-Setd2KO
Tumor_141,Airway smooth muscle,0.0,655,0.0,Kras-Setd2KO
Tumor_141,Lymphatic endothelial,5.0,655,0.007633587786259542,Kras-Setd2KO
Tumor_141,Mesothelial,1.0,655,0.0015267175572519084,Kras-Setd2KO
Tumor_145,Malignant 2 (AT2-like),61.0,163,0.37423312883435583,Kras-Setd2KO
Tumor_145,Malignant 1,5.0,163,0.03067484662576687,Kras-Setd2KO
Tumor_145,TAM 2,13.0,163,0.07975460122699386,Kras-Setd2KO
Tumor_145,Malignant 3,0.0,163,0.0,Kras-Setd2KO
Tumor_145,Tumor-associated vasculature,23.0,163,0.1411042944785276,Kras-Setd2KO
Tumor_145,AT1 cell,3.0,163,0.018404907975460124,Kras-Setd2KO
Tumor_145,Proliferating malignant,0.0,163,0.0,Kras-Setd2KO
Tumor_145,AT2 cell,10.0,163,0.06134969325153374,Kras-Setd2KO
Tumor_145,Respiratory epithelium,0.0,163,0.0,Kras-Setd2KO
Tumor_145,T cell,4.0,163,0.024539877300613498,Kras-Setd2KO
Tumor_145,TAM 1,12.0,163,0.0736196319018405,Kras-Setd2KO
Tumor_145,Neutrophil,0.0,163,0.0,Kras-Setd2KO
Tumor_145,CAF,6.0,163,0.03680981595092025,Kras-Setd2KO
Tumor_145,Plasma cell,1.0,163,0.006134969325153374,Kras-Setd2KO
Tumor_145,Pericyte,3.0,163,0.018404907975460124,Kras-Setd2KO
Tumor_145,B cell,3.0,163,0.018404907975460124,Kras-Setd2KO
Tumor_145,Vascular endothelial,11.0,163,0.06748466257668712,Kras-Setd2KO
Tumor_145,Lung fibroblast,5.0,163,0.03067484662576687,Kras-Setd2KO
Tumor_145,Airway smooth muscle,0.0,163,0.0,Kras-Setd2KO
Tumor_145,Lymphatic endothelial,3.0,163,0.018404907975460124,Kras-Setd2KO
Tumor_145,Mesothelial,0.0,163,0.0,Kras-Setd2KO
Tumor_144,Malignant 2 (AT2-like),4882.0,7444,0.6558301988178399,Kras-Setd2KO
Tumor_144,Malignant 1,81.0,7444,0.010881246641590544,Kras-Setd2KO
Tumor_144,TAM 2,269.0,7444,0.0361364857603439,Kras-Setd2KO
Tumor_144,Malignant 3,4.0,7444,0.0005373455131649651,Kras-Setd2KO
Tumor_144,Tumor-associated vasculature,627.0,7444,0.08422890918860827,Kras-Setd2KO
Tumor_144,AT1 cell,81.0,7444,0.010881246641590544,Kras-Setd2KO
Tumor_144,Proliferating malignant,65.0,7444,0.008731864588930683,Kras-Setd2KO
Tumor_144,AT2 cell,243.0,7444,0.032643739924771625,Kras-Setd2KO
Tumor_144,Respiratory epithelium,2.0,7444,0.00026867275658248256,Kras-Setd2KO
Tumor_144,T cell,151.0,7444,0.02028479312197743,Kras-Setd2KO
Tumor_144,TAM 1,228.0,7444,0.03062869425040301,Kras-Setd2KO
Tumor_144,Neutrophil,6.0,7444,0.0008060182697474476,Kras-Setd2KO
Tumor_144,CAF,443.0,7444,0.05951101558301988,Kras-Setd2KO
Tumor_144,Plasma cell,56.0,7444,0.007522837184309511,Kras-Setd2KO
Tumor_144,Pericyte,62.0,7444,0.008328855454056958,Kras-Setd2KO
Tumor_144,B cell,77.0,7444,0.010343901128425578,Kras-Setd2KO
Tumor_144,Vascular endothelial,90.0,7444,0.012090274046211715,Kras-Setd2KO
Tumor_144,Lung fibroblast,47.0,7444,0.00631380977968834,Kras-Setd2KO
Tumor_144,Airway smooth muscle,3.0,7444,0.0004030091348737238,Kras-Setd2KO
Tumor_144,Lymphatic endothelial,27.0,7444,0.0036270822138635144,Kras-Setd2KO
Tumor_144,Mesothelial,0.0,7444,0.0,Kras-Setd2KO
Tumor_138,Malignant 2 (AT2-like),2421.0,4060,0.5963054187192118,Kras-Setd2KO
Tumor_138,Malignant 1,59.0,4060,0.014532019704433498,Kras-Setd2KO
Tumor_138,TAM 2,185.0,4060,0.04556650246305419,Kras-Setd2KO
Tumor_138,Malignant 3,7.0,4060,0.0017241379310344827,Kras-Setd2KO
Tumor_138,Tumor-associated vasculature,429.0,4060,0.10566502463054187,Kras-Setd2KO
Tumor_138,AT1 cell,67.0,4060,0.01650246305418719,Kras-Setd2KO
Tumor_138,Proliferating malignant,27.0,4060,0.006650246305418719,Kras-Setd2KO
Tumor_138,AT2 cell,104.0,4060,0.02561576354679803,Kras-Setd2KO
Tumor_138,Respiratory epithelium,1.0,4060,0.0002463054187192118,Kras-Setd2KO
Tumor_138,T cell,73.0,4060,0.017980295566502463,Kras-Setd2KO
Tumor_138,TAM 1,153.0,4060,0.037684729064039406,Kras-Setd2KO
Tumor_138,Neutrophil,9.0,4060,0.0022167487684729066,Kras-Setd2KO
Tumor_138,CAF,282.0,4060,0.06945812807881774,Kras-Setd2KO
Tumor_138,Plasma cell,59.0,4060,0.014532019704433498,Kras-Setd2KO
Tumor_138,Pericyte,46.0,4060,0.011330049261083743,Kras-Setd2KO
Tumor_138,B cell,30.0,4060,0.007389162561576354,Kras-Setd2KO
Tumor_138,Vascular endothelial,59.0,4060,0.014532019704433498,Kras-Setd2KO
Tumor_138,Lung fibroblast,15.0,4060,0.003694581280788177,Kras-Setd2KO
Tumor_138,Airway smooth muscle,4.0,4060,0.0009852216748768472,Kras-Setd2KO
Tumor_138,Lymphatic endothelial,29.0,4060,0.007142857142857143,Kras-Setd2KO
Tumor_138,Mesothelial,1.0,4060,0.0002463054187192118,Kras-Setd2KO
Tumor_139,Malignant 2 (AT2-like),1389.0,2548,0.5451334379905809,Kras-Setd2KO
Tumor_139,Malignant 1,21.0,2548,0.008241758241758242,Kras-Setd2KO
Tumor_139,TAM 2,199.0,2548,0.07810047095761381,Kras-Setd2KO
Tumor_139,Malignant 3,6.0,2548,0.002354788069073783,Kras-Setd2KO
Tumor_139,Tumor-associated vasculature,279.0,2548,0.10949764521193092,Kras-Setd2KO
Tumor_139,AT1 cell,48.0,2548,0.018838304552590265,Kras-Setd2KO
Tumor_139,Proliferating malignant,22.0,2548,0.008634222919937205,Kras-Setd2KO
Tumor_139,AT2 cell,75.0,2548,0.02943485086342229,Kras-Setd2KO
Tumor_139,Respiratory epithelium,0.0,2548,0.0,Kras-Setd2KO
Tumor_139,T cell,48.0,2548,0.018838304552590265,Kras-Setd2KO
Tumor_139,TAM 1,91.0,2548,0.03571428571428571,Kras-Setd2KO
Tumor_139,Neutrophil,7.0,2548,0.0027472527472527475,Kras-Setd2KO
Tumor_139,CAF,147.0,2548,0.057692307692307696,Kras-Setd2KO
Tumor_139,Plasma cell,40.0,2548,0.015698587127158554,Kras-Setd2KO
